"GID","URN","UID","Companies House Number","Role","Title","Forename 1","Forename 2","Surname","Date of appointment","Date term of office ends/ended","Appointing body","Original signatory member","Original chair of trustees"
"1893024","119250","","","Governor","Mr","Graeme","","Varnham","10/12/2025","09/12/2029","Elected by parents","",""
"1724480","119251","","","Chair of Governors","Mrs","HELEN","","SMITH","09/07/2022","08/07/2026","Appointed by LA","",""
"1895714","119251","","","Chair of Governors","Mrs","Helen","","Smith","09/07/2022","08/07/2026","Appointed by GB/board","",""
"1618826","119257","","","Governor","Mrs","Lisa","","Davison","01/09/2010","31/08/2029","Appointed by GB/board","",""
"1618833","119257","","","Governor","Mr","Mohammad","","Rafiq","21/03/2022","21/03/2029","Appointed by GB/board","",""
"1668515","119257","","","Governor","Mr","Majid","","Hussain","20/03/2023","20/03/2029","Appointed by GB/board","",""
"1710611","119257","","","Governor","Mrs","Jayne","","Fernandes","24/03/2026","24/03/2029","Elected by school staff","",""
"1710613","119257","","","Governor","Ms","Luanne","Elizabeth","Galawan","19/03/2023","19/03/2029","Elected by school staff","",""
"1762855","119257","","","Governor","Mr","Mohammed","Nurul","Islam","20/05/2024","19/05/2028","Appointed by GB/board","",""
"1815072","119257","","","Governance Professional - Local Authority Maintained School","Mr","Saqib","","Khan","24/05/2025","24/05/2029","N/A","",""
"1826362","119257","","","Governor","Miss","Lisa","","Wilkinson","16/06/2025","16/06/2029","Appointed by GB/board","",""
"1733536","119258","","","Chair of Governors","Mr","Neil","","Yates","03/12/2023","03/12/2027","Appointed by GB/board","",""
"1733579","119258","","","Governor","Ms","Zoe","","Johnson","20/03/2023","20/03/2027","Appointed by GB/board","",""
"1733584","119258","","","Governor","Ms","Kelly","","Fort","17/10/2023","17/10/2027","Appointed by GB/board","",""
"1733586","119258","","","Governor","Ms","Amy","","Fairfield","18/10/2021","18/10/2025","Appointed by GB/board","",""
"1733589","119258","","","Governor","Ms","Sophie","","Duxbury","16/10/2023","16/10/2027","Appointed by GB/board","",""
"1871336","119258","","","Governor","Mrs","Sandra","","Brammer","12/03/2025","11/03/2029","Appointed by GB/board","",""
"1871337","119258","","","Governor","Miss","Natalie","","Edwards","14/05/2025","13/05/2029","Appointed by GB/board","",""
"1871339","119258","","","Governor","Mrs","Sandra","","Kemp","25/03/2024","24/03/2028","Appointed by GB/board","",""
"1871340","119258","","","Governor","Mr","Rob","","Walker","11/03/2025","10/03/2029","Appointed by GB/board","",""
"1871341","119258","","","Governor","Mrs","Jacqueline","","Barlow","01/03/2024","29/02/2028","Appointed by GB/board","",""
"1320430","119260","","","Governor","Mrs","Claire","","Holgate","09/04/2018","","Ex-officio by virtue of office as headteacher/principal","",""
"1748230","119260","","","Chair of Governors","Councillor","Afrasaib","","Anwar","12/11/2023","12/11/2027","Appointed by GB/board","",""
"1748231","119260","","","Governor","Ms","Lisa","","Mayhew","29/02/2024","29/02/2028","Appointed by GB/board","",""
"1748232","119260","","","Governor","Mrs","R","","Nolan","01/11/2025","01/11/2029","Appointed by GB/board","",""
"1748233","119260","","","Governor","Mr","James","","Cooper","15/11/2024","31/12/2025","Appointed by GB/board","",""
"1748234","119260","","","Governor","Mrs","N","","Tregay","16/03/2026","16/03/2030","Appointed by GB/board","",""
"1748235","119260","","","Governor","Mrs","O","","Stockwell","12/11/2023","12/11/2027","Appointed by GB/board","",""
"1748236","119260","","","Governor","Mrs","E","","Simmonds","12/11/2023","12/11/2027","Appointed by GB/board","",""
"1748241","119260","","","Governor","Mrs","Donna","","Hindle","13/12/2023","13/12/2027","Elected by school staff","",""
"1814198","119260","","","Governor","Ms","A","","Khan","28/02/2025","28/02/2029","Appointed by GB/board","",""
"1814200","119260","","","Governor","Mr","G","","Vernon","31/08/2025","31/08/2029","Nominated by LA and appointed by GB","",""
"1814201","119260","","","Governor","Mr","Ul H","","Ahmed","28/02/2025","28/02/2029","Elected by parents","",""
"1814202","119260","","","Governor","Mr","T","","Hussain","28/02/2025","28/02/2029","Elected by parents","",""
"1078253","119261","","","Governor","Mr","David","","Roberts","13/05/2021","13/05/2029","Appointed by GB/board","",""
"1078305","119261","","","Governor","Mrs","Ailsa","","Usher","30/04/2023","30/04/2027","Appointed by GB/board","",""
"1078306","119261","","","Governor","Miss","Kerry","","Gibson","30/04/2023","30/04/2027","Appointed by GB/board","",""
"1078308","119261","","","Governor","Mr","Neville","","Graham","30/04/2023","30/04/2027","Appointed by GB/board","",""
"1405420","119261","","","Governor","Mrs","Bibi","","Shehrbano","15/10/2023","15/10/2027","Appointed by GB/board","",""
"1657493","119261","","","Governor","Mr","Alan","","Fielding","21/02/2023","21/02/2027","Appointed by GB/board","",""
"1721172","119261","","","Governor","Mrs","Samia","","Chowdhary","08/01/2024","08/01/2028","Appointed by GB/board","",""
"1721173","119261","","","Governor","Mr","James","","Bent","08/01/2024","08/01/2028","Appointed by GB/board","",""
"1840703","119261","","","Chair of Governors","Mrs","Lindsey","","Ingham","01/07/2025","01/07/2029","Appointed by GB/board","",""
"1840704","119261","","","Governor","Miss","Helen","","Braddock","21/10/2025","21/10/2029","Appointed by GB/board","",""
"1840708","119261","","","Governor","Miss","Bethany","","Margison","21/10/2025","21/10/2029","Appointed by GB/board","",""
"1880437","119261","","","Governor","Miss","Megan","","Kearns","19/05/2026","19/05/2030","Appointed by GB/board","",""
"1371350","119262","","","Governor","Miss","Victoria","","Jackson","29/10/2019","16/07/2026","Elected by parents","",""
"1436077","119262","","","Chair of Governors","Mrs","Pauline","","Lucarz","06/06/2018","05/02/2030","Appointed by GB/board","",""
"1530138","119262","","","Governor","Mrs","Stephanie","","Vent","23/09/2021","23/09/2029","Appointed by GB/board","",""
"1544728","119262","","","Governor","Mr","Patrick","","Martin","23/09/2021","23/09/2029","Appointed by GB/board","",""
"1634983","119262","","","Governor","Mr","Mike","","Steel","14/10/2022","13/10/2026","Nominated by LA and appointed by GB","",""
"1733217","119262","","","Governor","Mrs","Jane","Marie","Thistlethwaite","01/01/2024","","Ex-officio by virtue of office as headteacher/principal","",""
"1743965","119262","","","Governor","Mr","Adam","","Booth","07/05/2024","06/05/2028","Elected by school staff","",""
"1815249","119262","","","Governor","Mr","David","","Cree","01/04/2025","01/04/2029","Appointed by GB/board","",""
"1815250","119262","","","Governor","Mr","Stan","","Heaton","01/04/2025","01/04/2029","Appointed by GB/board","",""
"1815251","119262","","","Governor","Mr","Bashir","","Sadat","24/02/2025","02/03/2026","Elected by parents","",""
"1822428","119262","","","Governor","Mrs","Lyn","","Bradley","17/06/2025","16/06/2029","Appointed by GB/board","",""
"1822429","119262","","","Governor","Mrs","Janet","","Crossley","17/06/2025","16/06/2029","Appointed by GB/board","",""
"1874393","119262","","","Governor","Mrs","Kelly","","Seedall","02/03/2026","01/03/2029","Elected by parents","",""
"1121735","119264","","","Governor","Mr","Craig","","Atherton","21/11/2025","20/11/2029","Appointed by GB/board","",""
"1122022","119264","","","Governor","Mr","Nigel","","Battersby","01/09/2025","31/08/2029","Appointed by GB/board","",""
"1365580","119264","","","Governor","Mrs","Kathryn","","Dunderdale","31/01/2026","30/01/2030","Elected by school staff","",""
"1365581","119264","","","Governor","Ms","Janet","","Egar","23/06/2025","22/06/2029","Appointed by GB/board","",""
"1493565","119264","","","Governor","Mr","Sean","","Crosier","04/01/2021","","Ex-officio by virtue of office as headteacher/principal","",""
"1536537","119264","","","Governor","Mrs","Kirsten","","Knight","07/07/2025","06/07/2029","Appointed by GB/board","",""
"1569617","119264","","","Governor","Mrs","Caroline","","Yabantu","07/12/2025","06/12/2029","Appointed by GB/board","",""
"1648438","119264","","","Chair of Governors","Mrs","Mechelle","","Lewis","16/03/2026","15/03/2030","Appointed by GB/board","",""
"1648443","119264","","","Governor","Mrs","Julie","","Naylor","01/11/2022","31/10/2026","Appointed by GB/board","",""
"1662831","119264","","","Governor","Mr","Declan","","Ryan","21/03/2023","01/01/2026","Appointed by GB/board","",""
"1715453","119264","","","Governor","","Amy","","Lund","14/11/2023","13/11/2027","Appointed by GB/board","",""
"1119625","119265","","","Governor","Mrs","Michelle","","Holman","20/09/2017","19/09/2028","Elected by parents","",""
"1363771","119265","","","Chair of Governors","Mrs","Rachel","","Waddington","10/04/2018","09/04/2026","Appointed by GB/board","",""
"1692443","119265","","","Governor","Ms","Samantha","","Wright","22/09/2023","22/09/2027","Elected by parents","",""
"1733306","119265","","","Governor","Mr","Thomas","","Richardson","22/02/2024","22/02/2028","Elected by parents","",""
"1859784","119265","","","Governor","Mr","David","Nicholas","Browne","16/09/2020","16/09/2028","Appointed by GB/board","",""
"1859786","119265","","","Governor","Mrs","Kayleigh","","Heaton","13/07/2019","13/07/2027","Appointed by GB/board","",""
"1859788","119265","","","Governor","Mrs","Laura","","Toor","01/09/2025","01/09/2029","Appointed by GB/board","",""
"1859793","119265","","","Governor","Mr","Masud","","Ahmed","04/12/2025","04/12/2029","Nominated by LA and appointed by GB","",""
"1664496","119267","","","Chair of Governors","Mrs","Linda","","Dowbiggin","13/04/2015","12/04/2027","Appointed by GB/board","",""
"1664498","119267","","","Governor","Mrs","Amy","","Latham","25/11/2021","24/11/2025","Appointed by GB/board","",""
"1881547","119267","","","Governor","Mr","Andrew","","Dean","05/02/2024","04/02/2028","Elected by parents","",""
"1881548","119267","","","Governor","Mrs","Hannah","","Tofalos","05/02/2024","04/02/2028","Elected by parents","",""
"1881549","119267","","","Governor","Mrs","keziah","","Brown","11/11/2025","10/11/2029","Appointed by GB/board","",""
"1881550","119267","","","Governor","Mrs","Christine","","Pollard","13/04/2023","12/04/2027","Appointed by GB/board","",""
"1881551","119267","","","Governor","","Amy","","Latham","24/11/2025","24/11/2029","Appointed by GB/board","",""
"1881552","119267","","","Governor","Mr","Chris","","Howard","05/02/2024","04/02/2028","Appointed by GB/board","",""
"1881553","119267","","","Governor","Mrs","Vikki","","Havers-Strong","01/09/2022","","Ex-officio by virtue of office as headteacher/principal","",""
"1714410","119270","","","Governor","Mr","Steven","","Carlin","12/06/2023","11/06/2027","Appointed by LA","",""
"1714411","119270","","","Governor","Mr","Allan","","Clements","07/07/2022","06/07/2026","Appointed by GB/board","",""
"1714437","119270","","","Governor","Mrs","Lisa","","McCloskey","01/09/2018","31/08/2026","Ex-officio by virtue of office as headteacher/principal","",""
"1728576","119270","","","Governor","Mrs","Hannah","","Carlton","11/04/2022","10/04/2026","Elected by parents","",""
"1786105","119270","","","Chair of Governors","Mrs","Kate","","Sherry","20/11/2012","03/07/2028","Appointed by GB/board","",""
"1786109","119270","","","Governor","Mrs","Melanie","","Riding","28/02/2024","28/02/2028","Elected by parents","",""
"1786114","119270","","","Governor","Mrs","Heather","","Windle","09/11/2020","08/11/2028","Appointed by GB/board","",""
"1786115","119270","","","Governor","Miss","Joanne","","Gervis","01/09/2025","31/08/2029","Elected by school staff","",""
"1894295","119270","","","Governor","Mr","Usman","","Ahmad","27/04/2026","26/04/2030","Elected by parents","",""
"1894296","119270","","","Governor","Mrs","Hannah","","Carlton","08/06/2026","08/06/2030","Appointed by GB/board","",""
"1894297","119270","","","Governor","Mr","Allan","","Clements","06/07/2026","06/07/2030","Appointed by GB/board","",""
"1894300","119270","","","Governor","Mrs","Sarah","","Hall","11/11/2025","11/11/2029","Elected by parents","",""
"1894301","119270","","","Governor","Mr","Peter","","Walsh","09/03/2026","09/03/2030","Appointed by GB/board","",""
"1105066","119271","","","Governor","Headteacher","Joanne","Bernadette","Heap","01/09/2010","","Ex-officio by virtue of office as headteacher/principal","",""
"1497368","119271","","","Chair of Governors","Mr","Steve","","Oxford","20/10/2024","19/10/2028","Appointed by GB/board","",""
"1497375","119271","","","Governor","Mr","Gareth","","Snook","13/10/2022","12/10/2026","Elected by parents","",""
"1497418","119271","","","Governor","Mrs","Charlotte","","Clutterbuck","13/12/2024","12/12/2028","Appointed by GB/board","",""
"1556112","119271","","","Governor","Miss","Ruth","","Noble","24/01/2022","23/01/2026","Elected by school staff","",""
"1632551","119271","","","Governor","Mrs","Danielle","","Mitchell","18/11/2022","17/11/2026","Elected by parents","",""
"1698280","119271","","","Governor","Mrs","Christine","","Wright","18/10/2023","17/10/2027","Appointed by GB/board","",""
"1744063","119271","","","Governor","Mrs","Bethany","","Cass","13/11/2023","12/11/2027","Elected by school staff","",""
"1744064","119271","","","Governor","Mrs","Diane","","Maunders","25/05/2022","24/04/2026","Appointed by GB/board","",""
"1844321","119271","","","Governor","Mrs","Caroline","","Pickersgill","13/10/2025","12/10/2029","Appointed by GB/board","",""
"1868709","119271","","","Governor","Mrs","Jean","","Howarth","02/03/2026","01/03/2030","Elected by school staff","",""
"1868712","119271","","","Governor","Mrs","Elizabeth","","Simister","04/11/2025","03/11/2029","Elected by parents","",""
"1868773","119271","","","Governor","Mrs","Jane","","Wilkins","11/11/2025","10/11/2029","Appointed by GB/board","",""
"1447979","119272","","","Governor","Mr","Paul","","Slater","01/09/2011","","Ex-officio by virtue of office as headteacher/principal","",""
"1447985","119272","","","Governor","Mrs","Carol","","Williamson","23/11/2015","22/11/2027","Appointed by GB/board","",""
"1621505","119272","","","Chair of Governors","Mr","Geoff","","Copsey","27/09/2022","21/03/2029","Appointed by GB/board","",""
"1621506","119272","","","Governor","Mrs","Helen","","Summerfield","27/09/2022","12/05/2029","Appointed by GB/board","",""
"1737687","119272","","","Governor","Mr","Thomas","","Meaney","01/03/2024","28/02/2028","Elected by parents","",""
"1749663","119272","","","Governor","Ms","Jeni","","Meadows","01/07/2024","30/06/2028","Appointed by GB/board","",""
"1775978","119272","","","Governor","Mrs","Stephanie","","Jackson","01/10/2024","29/09/2025","Elected by parents","",""
"1775979","119272","","","Governor","Mrs","Emily","","Foster","01/10/2024","30/09/2028","Elected by school staff","",""
"1789934","119272","","","Governor","Mrs","Lorraine","","Green","01/12/2024","30/11/2028","Appointed by GB/board","",""
"1848414","119272","","","Governor","Mr","Ashley","","Brown","24/11/2025","23/11/2029","Appointed by GB/board","",""
